POLITICAL_UNIT,NAME,WGMS_ID,YEAR,LOWER_BOUND,UPPER_BOUND,AREA,WINTER_BALANCE,WINTER_BALANCE_UNC,SUMMER_BALANCE,SUMMER_BALANCE_UNC,ANNUAL_BALANCE,ANNUAL_BALANCE_UNC,REMARKS
KZ,SHUMSKIY,797,1967,3220,3240,0.026,300,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3240,3260,0.023,350,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3260,3280,0.02,360,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3280,3300,0.025,310,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3300,3320,0.046,260,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3320,3340,0.053,290,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3340,3360,0.033,320,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3360,3380,0.03,350,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3380,3400,0.038,340,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3400,3420,0.052,350,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3420,3440,0.092,380,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3440,3460,0.058,420,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3460,3480,0.042,450,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3480,3500,0.034,410,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3500,3520,0.042,350,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3520,3540,0.113,320,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3540,3560,0.104,340,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3560,3580,0.092,380,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3580,3600,0.076,420,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3600,3620,0.075,440,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3620,3640,0.089,390,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3640,3660,0.077,390,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3660,3680,0.11,410,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3680,3700,0.145,600,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3700,3720,0.113,660,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,3720,3740,0.096,540,,,,,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1967,9999,9999,1.948,390,,,,,,
KZ,SHUMSKIY,797,1968,3140,3160,0.017,300,,-2820,,-2520,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3160,3180,0.019,270,,-2590,,-2320,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3180,3200,0.023,290,,-2400,,-2110,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3200,3220,0.027,300,,-2070,,-1770,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3220,3240,0.026,340,,-1860,,-1520,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3240,3260,0.023,390,,-1830,,-1440,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3260,3280,0.02,400,,-1730,,-1330,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3280,3300,0.025,340,,-1980,,-1640,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3300,3320,0.046,290,,-2090,,-1800,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3320,3340,0.053,320,,-2040,,-1720,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3340,3360,0.033,360,,-1970,,-1610,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3360,3380,0.03,390,,-1930,,-1540,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3380,3400,0.038,380,,-1880,,-1500,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3400,3420,0.052,390,,-1830,,-1440,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3420,3440,0.092,430,,-1730,,-1300,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3440,3460,0.058,470,,-1750,,-1280,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3460,3480,0.042,500,,-1820,,-1320,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3480,3500,0.034,460,,-1830,,-1370,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3500,3520,0.042,390,,-1840,,-1450,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3520,3540,0.113,360,,-1820,,-1460,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3540,3560,0.104,370,,-1530,,-1160,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3560,3580,0.092,430,,-1380,,-950,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3580,3600,0.076,470,,-1400,,-930,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3600,3620,0.075,480,,-1370,,-890,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3620,3640,0.089,420,,-1300,,-880,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3640,3660,0.077,420,,-1260,,-840,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3660,3680,0.11,440,,-1130,,-690,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3680,3700,0.145,660,,-970,,-310,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3700,3720,0.113,710,,-940,,-230,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,3720,3740,0.096,590,,-870,,-280,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1968,9999,9999,1.948,430,,-1610,,-1180,,
KZ,SHUMSKIY,797,1969,3140,3160,0.017,320,,-2550,,-2230,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3160,3180,0.019,290,,-2580,,-2290,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3180,3200,0.023,320,,-2360,,-2040,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3200,3220,0.027,320,,-2040,,-1720,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3220,3240,0.026,360,,-1860,,-1500,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3240,3260,0.023,420,,-1940,,-1520,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3260,3280,0.02,420,,-1650,,-1230,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3280,3300,0.025,360,,-1840,,-1480,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3300,3320,0.046,310,,-1900,,-1590,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3320,3340,0.053,340,,-1830,,-1490,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3340,3360,0.033,380,,-1760,,-1380,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3360,3380,0.03,420,,-1690,,-1270,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3380,3400,0.038,400,,-1640,,-1240,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3400,3420,0.052,410,,-1540,,-1130,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3420,3440,0.092,450,,-1400,,-950,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3440,3460,0.058,490,,-1310,,-820,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3460,3480,0.042,530,,-1330,,-800,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3480,3500,0.034,480,,-1230,,-750,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3500,3520,0.042,410,,-1210,,-800,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3520,3540,0.113,380,,-1060,,-680,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3540,3560,0.104,400,,-950,,-550,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3560,3580,0.092,450,,-870,,-420,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3580,3600,0.076,490,,-890,,-400,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3600,3620,0.075,510,,-880,,-370,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3620,3640,0.089,440,,-820,,-380,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3640,3660,0.077,440,,-800,,-360,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3660,3680,0.11,470,,-690,,-220,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3680,3700,0.145,690,,-520,,170,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3700,3720,0.113,750,,-490,,260,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,3720,3740,0.096,620,,-400,,220,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1969,9999,9999,1.948,450,,-1210,,-760,,
KZ,SHUMSKIY,797,1970,3140,3160,0.017,280,,-2310,,-2030,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3160,3180,0.019,250,,-2070,,-1820,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3180,3200,0.023,270,,-1920,,-1650,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3200,3220,0.027,280,,-1770,,-1490,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3220,3240,0.026,320,,-1660,,-1340,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3240,3260,0.023,370,,-1590,,-1220,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3260,3280,0.02,380,,-1400,,-1020,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3280,3300,0.025,330,,-1410,,-1080,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3300,3320,0.046,280,,-1370,,-1090,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3320,3340,0.053,310,,-1290,,-980,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3340,3360,0.033,350,,-1260,,-910,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3360,3380,0.03,380,,-1190,,-810,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3380,3400,0.038,370,,-1180,,-810,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3400,3420,0.052,380,,-1040,,-660,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3420,3440,0.092,420,,-910,,-490,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3440,3460,0.058,460,,-770,,-310,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3460,3480,0.042,490,,-790,,-300,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3480,3500,0.034,460,,-710,,-250,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3500,3520,0.042,390,,-680,,-290,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3520,3540,0.113,360,,-620,,-260,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3540,3560,0.104,380,,-590,,-210,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3560,3580,0.092,430,,-530,,-100,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3580,3600,0.076,470,,-530,,-60,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3600,3620,0.075,490,,-520,,-30,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3620,3640,0.089,430,,-460,,-30,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3640,3660,0.077,420,,-430,,-10,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3660,3680,0.11,440,,-390,,50,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3680,3700,0.145,650,,-350,,300,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3700,3720,0.113,710,,-380,,330,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,3720,3740,0.096,590,,-240,,350,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1970,9999,9999,1.948,420,,-820,,-400,,
KZ,SHUMSKIY,797,1971,3140,3160,0.017,340,,-2500,,-2160,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3160,3180,0.019,310,,-2300,,-1990,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3180,3200,0.023,340,,-2070,,-1730,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3200,3220,0.027,340,,-1720,,-1380,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3220,3240,0.026,390,,-1470,,-1080,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3240,3260,0.023,460,,-1470,,-1010,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3260,3280,0.02,470,,-1410,,-940,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3280,3300,0.025,400,,-1700,,-1300,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3300,3320,0.046,340,,-1790,,-1450,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3320,3340,0.053,380,,-1820,,-1440,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3340,3360,0.033,430,,-1760,,-1330,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3360,3380,0.03,470,,-1710,,-1240,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3380,3400,0.038,450,,-1650,,-1200,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3400,3420,0.052,470,,-1560,,-1090,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3420,3440,0.092,520,,-1400,,-880,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3440,3460,0.058,570,,-1370,,-800,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3460,3480,0.042,610,,-1450,,-840,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3480,3500,0.034,560,,-1410,,-850,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3500,3520,0.042,480,,-1400,,-920,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3520,3540,0.113,440,,-1370,,-930,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3540,3560,0.104,460,,-1280,,-820,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3560,3580,0.092,520,,-1110,,-590,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3580,3600,0.076,570,,-960,,-390,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3600,3620,0.075,580,,-920,,-340,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3620,3640,0.089,510,,-840,,-330,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3640,3660,0.077,500,,-740,,-240,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3660,3680,0.11,520,,-600,,-80,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3680,3700,0.145,760,,-430,,330,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3700,3720,0.113,820,,-570,,250,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,3720,3740,0.096,670,,-440,,230,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1971,9999,9999,1.948,510,,-1230,,-720,,
KZ,SHUMSKIY,797,1972,3140,3160,0.017,230,,-1280,,-1050,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3160,3180,0.019,210,,-1200,,-990,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3180,3200,0.023,230,,-980,,-750,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3200,3220,0.027,240,,-810,,-570,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3220,3240,0.026,280,,-740,,-460,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3240,3260,0.023,320,,-640,,-320,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3260,3280,0.02,330,,-530,,-200,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3280,3300,0.025,290,,-710,,-420,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3300,3320,0.046,240,,-750,,-510,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3320,3340,0.053,270,,-730,,-460,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3340,3360,0.033,310,,-710,,-400,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3360,3380,0.03,340,,-650,,-310,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3380,3400,0.038,330,,-630,,-300,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
KZ,SHUMSKIY,797,1972,3400,3420,0.052,340,,-490,,-150,,Elevation bins corrected by +100m to correct the mass-balance profiles from 1967-1984 to the ones from 1985-1991.
